20201125	10-11	07:09:  	12:09:38	17:10:  	14:44:  	20:49:  	02:05:  	06:41:  	17:38:  	06:10:  	18:09:  	05:39:  	18:40:  
20201126	10-12	07:10:  	12:09:57	17:10:  	15:09:  	21:29:  	03:01:  	06:42:  	17:38:  	06:11:  	18:09:  	05:40:  	18:40:  
20201127	10-13	07:11:  	12:10:16	17:09:  	15:35:  	22:10:  	03:56:  	06:43:  	17:37:  	06:11:  	18:09:  	05:41:  	18:40:  
20201128	10-14	07:12:  	12:10:36	17:09:  	16:02:  	22:52:  	04:52:  	06:44:  	17:37:  	06:12:  	18:09:  	05:41:  	18:39:  
20201129	10-15	07:13:  	12:10:57	17:09:  	16:32:  	23:36:  	05:50:  	06:45:  	17:37:  	06:13:  	18:08:  	05:42:  	18:39:  
20201130	10-16	07:14:  	12:11:19	17:09:  	17:07:  	--:--:  	06:48:  	06:46:  	17:37:  	06:14:  	18:08:  	05:43:  	18:39:  
20201201	10-17	07:15:  	12:11:41	17:08:  	17:46:  	00:24:  	07:47:  	06:47:  	17:37:  	06:15:  	18:08:  	05:44:  	18:39:  
20201202	10-18	07:16:  	12:12:03	17:08:  	18:32:  	01:13:  	08:45:  	06:47:  	17:37:  	06:16:  	18:08:  	05:45:  	18:39:  
20201203	10-19	07:16:  	12:12:27	17:08:  	19:25:  	02:05:  	09:40:  	06:48:  	17:36:  	06:16:  	18:08:  	05:45:  	18:39:  
20201204	10-20	07:17:  	12:12:51	17:08:  	20:23:  	02:59:  	10:31:  	06:49:  	17:36:  	06:17:  	18:08:  	05:46:  	18:39:  
20201205	10-21	07:18:  	12:13:15	17:08:  	21:25:  	03:52:  	11:16:  	06:50:  	17:36:  	06:18:  	18:08:  	05:47:  	18:39:  
20201206	10-22	07:19:  	12:13:41	17:08:  	22:30:  	04:45:  	11:57:  	06:51:  	17:36:  	06:19:  	18:08:  	05:48:  	18:39:  
20201207	10-23	07:20:  	12:14:06	17:08:  	23:36:  	05:36:  	12:33:  	06:52:  	17:37:  	06:20:  	18:08:  	05:48:  	18:40:  
20201208	10-24	07:21:  	12:14:33	17:08:  	--:--:  	06:26:  	13:06:  	06:52:  	17:37:  	06:20:  	18:09:  	05:49:  	18:40:  
20201209	10-25	07:22:  	12:14:59	17:08:  	00:43:  	07:15:  	13:37:  	06:53:  	17:37:  	06:21:  	18:09:  	05:50:  	18:40:  
20201210	10-26	07:22:  	12:15:26	17:08:  	01:51:  	08:04:  	14:08:  	06:54:  	17:37:  	06:22:  	18:09:  	05:51:  	18:40:  
20201211	10-27	07:23:  	12:15:54	17:09:  	03:00:  	08:55:  	14:41:  	06:55:  	17:37:  	06:23:  	18:09:  	05:51:  	18:40:  
20201212	10-28	07:24:  	12:16:22	17:09:  	04:11:  	09:48:  	15:17:  	06:55:  	17:37:  	06:23:  	18:09:  	05:52:  	18:41:  
20201213	10-29	07:25:  	12:16:50	17:09:  	05:25:  	10:44:  	15:57:  	06:56:  	17:38:  	06:24:  	18:10:  	05:53:  	18:41:  
20201214	10-30	07:25:  	12:17:19	17:09:  	06:39:  	11:44:  	16:45:  	06:57:  	17:38:  	06:25:  	18:10:  	05:53:  	18:41:  
20201215	11-01	07:26:  	12:17:48	17:10:  	07:51:  	12:46:  	17:40:  	06:57:  	17:38:  	06:25:  	18:10:  	05:54:  	18:42:  
20201216	11-02	07:27:  	12:18:17	17:10:  	08:56:  	13:48:  	18:41:  	06:58:  	17:39:  	06:26:  	18:11:  	05:55:  	18:42:  
20201217	11-03	07:27:  	12:18:46	17:10:  	09:52:  	14:48:  	19:46:  	06:59:  	17:39:  	06:26:  	18:11:  	05:55:  	18:42:  
20201218	11-04	07:28:  	12:19:16	17:11:  	10:39:  	15:43:  	20:52:  	06:59:  	17:39:  	06:27:  	18:11:  	05:56:  	18:43:  
20201219	11-05	07:28:  	12:19:46	17:11:  	11:19:  	16:34:  	21:56:  	07:00:  	17:40:  	06:28:  	18:12:  	05:56:  	18:43:  
20201220	11-06	07:29:  	12:20:15	17:12:  	11:52:  	17:21:  	22:57:  	07:00:  	17:40:  	06:28:  	18:12:  	05:57:  	18:44:  
20201221	11-07	07:29:  	12:20:45	17:12:  	12:21:  	18:04:  	23:55:  	07:01:  	17:41:  	06:29:  	18:13:  	05:57:  	18:44:  
20201222	11-08	07:30:  	12:21:15	17:13:  	12:47:  	18:46:  	--:--:  	07:01:  	17:41:  	06:29:  	18:13:  	05:58:  	18:45:  
20201223	11-09	07:30:  	12:21:45	17:13:  	13:12:  	19:26:  	00:52:  	07:02:  	17:42:  	06:30:  	18:14:  	05:58:  	18:45:  
20201224	11-10	07:31:  	12:22:15	17:14:  	13:38:  	20:07:  	01:48:  	07:02:  	17:42:  	06:30:  	18:14:  	05:59:  	18:46:  
20201225	11-11	07:31:  	12:22:45	17:14:  	14:04:  	20:48:  	02:44:  	07:03:  	17:43:  	06:31:  	18:15:  	05:59:  	18:46:  
20201226	11-12	07:32:  	12:23:14	17:15:  	14:33:  	21:32:  	03:40:  	07:03:  	17:44:  	06:31:  	18:16:  	06:00:  	18:47:  
20201227	11-13	07:32:  	12:23:44	17:16:  	15:06:  	22:18:  	04:38:  	07:03:  	17:44:  	06:31:  	18:16:  	06:00:  	18:47:  
20201228	11-14	07:32:  	12:24:13	17:16:  	15:43:  	23:07:  	05:37:  	07:04:  	17:45:  	06:32:  	18:17:  	06:00:  	18:48:  
20201229	11-15	07:33:  	12:24:42	17:17:  	16:27:  	23:59:  	06:36:  	07:04:  	17:45:  	06:32:  	18:18:  	06:01:  	18:49:  
20201230	11-16	07:33:  	12:25:11	17:18:  	17:18:  	--:--:  	07:33:  	07:04:  	17:46:  	06:32:  	18:18:  	06:01:  	18:49:  
20201231	11-17	07:33:  	12:25:40	17:18:  	18:15:  	00:53:  	08:26:  	07:05:  	17:47:  	06:33:  	18:19:  	06:01:  	18:50:  
20210101	11-18	07:33:  	12:26:08	17:19:  	19:17:  	01:47:  	09:15:  	07:05:  	17:48:  	06:33:  	18:20:  	06:02:  	18:51:  
20210102	11-19	07:33:  	12:26:36	17:20:  	20:23:  	02:41:  	09:57:  	07:05:  	17:48:  	06:33:  	18:20:  	06:02:  	18:52:  
20210103	11-20	07:34:  	12:27:04	17:21:  	21:29:  	03:33:  	10:35:  	07:05:  	17:49:  	06:33:  	18:21:  	06:02:  	18:52:  
20210104	11-21	07:34:  	12:27:31	17:22:  	22:35:  	04:23:  	11:09:  	07:05:  	17:50:  	06:33:  	18:22:  	06:02:  	18:53:  
20210105	11-22	07:34:  	12:27:58	17:22:  	23:41:  	05:12:  	11:40:  	07:05:  	17:51:  	06:33:  	18:23:  	06:02:  	18:54:  
20210106	11-23	07:34:  	12:28:25	17:23:  	--:--:  	06:00:  	12:10:  	07:05:  	17:52:  	06:34:  	18:23:  	06:03:  	18:54:  
20210107	11-24	07:34:  	12:28:51	17:24:  	00:48:  	06:49:  	12:41:  	07:05:  	17:52:  	06:34:  	18:24:  	06:03:  	18:55:  
20210108	11-25	07:34:  	12:29:16	17:25:  	01:57:  	07:40:  	13:14:  	07:05:  	17:53:  	06:34:  	18:25:  	06:03:  	18:56:  
20210109	11-26	07:34:  	12:29:41	17:26:  	03:07:  	08:33:  	13:51:  	07:05:  	17:54:  	06:34:  	18:26:  	06:03:  	18:57:  
20210110	11-27	07:34:  	12:30:06	17:27:  	04:18:  	09:29:  	14:34:  	07:05:  	17:55:  	06:34:  	18:27:  	06:03:  	18:58:  
20210111	11-28	07:33:  	12:30:30	17:28:  	05:29:  	10:28:  	15:24:  	07:05:  	17:56:  	06:34:  	18:28:  	06:03:  	18:59:  
20210112	11-29	07:33:  	12:30:53	17:29:  	06:36:  	11:29:  	16:22:  	07:05:  	17:57:  	06:34:  	18:28:  	06:03:  	18:59:  
20210113	12-01	07:33:  	12:31:16	17:30:  	07:37:  	12:30:  	17:25:  	07:05:  	17:58:  	06:33:  	18:29:  	06:03:  	19:00:  
20210114	12-02	07:33:  	12:31:38	17:31:  	08:28:  	13:28:  	18:31:  	07:05:  	17:59:  	06:33:  	18:30:  	06:03:  	19:01:  
20210115	12-03	07:33:  	12:32:00	17:32:  	09:12:  	14:22:  	19:37:  	07:05:  	18:00:  	06:33:  	18:31:  	06:02:  	19:02:  
20210116	12-04	07:32:  	12:32:21	17:33:  	09:48:  	15:11:  	20:41:  	07:04:  	18:01:  	06:33:  	18:32:  	06:02:  	19:03:  
20210117	12-05	07:32:  	12:32:41	17:34:  	10:19:  	15:57:  	21:42:  	07:04:  	18:01:  	06:33:  	18:33:  	06:02:  	19:04:  
20210118	12-06	07:32:  	12:33:00	17:35:  	10:47:  	16:40:  	22:40:  	07:04:  	18:02:  	06:33:  	18:34:  	06:02:  	19:05:  
20210119	12-07	07:31:  	12:33:19	17:36:  	11:13:  	17:21:  	23:37:  	07:04:  	18:03:  	06:32:  	18:35:  	06:02:  	19:05:  
20210120	12-08	07:31:  	12:33:37	17:37:  	11:39:  	18:02:  	--:--:  	07:03:  	18:04:  	06:32:  	18:36:  	06:01:  	19:06:  
20210121	12-09	07:30:  	12:33:54	17:38:  	12:05:  	18:43:  	00:33:  	07:03:  	18:05:  	06:32:  	18:37:  	06:01:  	19:07:  
20210122	12-10	07:30:  	12:34:11	17:39:  	12:32:  	19:26:  	01:29:  	07:02:  	18:06:  	06:31:  	18:38:  	06:01:  	19:08:  
20210123	12-11	07:29:  	12:34:26	17:40:  	13:03:  	20:10:  	02:27:  	07:02:  	18:07:  	06:31:  	18:38:  	06:00:  	19:09:  
20210124	12-12	07:29:  	12:34:41	17:41:  	13:39:  	20:58:  	03:25:  	07:01:  	18:08:  	06:30:  	18:39:  	06:00:  	19:10:  
20210125	12-13	07:28:  	12:34:55	17:42:  	14:20:  	21:49:  	04:23:  	07:01:  	18:09:  	06:30:  	18:40:  	05:59:  	19:11:  
20210126	12-14	07:28:  	12:35:08	17:43:  	15:08:  	22:42:  	05:21:  	07:00:  	18:10:  	06:29:  	18:41:  	05:59:  	19:12:  
