20201016	08-30	06:35:  	12:11:10	17:46:  	05:26:  	11:41:  	17:46:  	06:09:  	18:13:  	05:38:  	18:44:  	05:07:  	19:14:  
20201118	10-04	07:10:  	12:10:49	17:11:  	10:24:  	15:10:  	19:55:  	06:42:  	17:40:  	06:10:  	18:12:  	05:38:  	18:43:  
20201119	10-05	07:11:  	12:11:02	17:11:  	11:24:  	16:10:  	20:58:  	06:43:  	17:39:  	06:10:  	18:11:  	05:39:  	18:43:  
20201120	10-06	07:12:  	12:11:16	17:10:  	12:14:  	17:06:  	22:02:  	06:44:  	17:39:  	06:11:  	18:11:  	05:40:  	18:42:  
20201121	10-07	07:13:  	12:11:31	17:10:  	12:54:  	17:58:  	23:07:  	06:45:  	17:38:  	06:12:  	18:10:  	05:41:  	18:42:  
20201122	10-08	07:14:  	12:11:47	17:09:  	13:28:  	18:45:  	--:--:  	06:46:  	17:38:  	06:13:  	18:10:  	05:42:  	18:41:  
20201123	10-09	07:15:  	12:12:03	17:09:  	13:58:  	19:30:  	00:09:  	06:47:  	17:37:  	06:14:  	18:10:  	05:43:  	18:41:  
20201124	10-10	07:16:  	12:12:21	17:08:  	14:24:  	20:11:  	01:09:  	06:48:  	17:37:  	06:15:  	18:09:  	05:44:  	18:41:  
20201125	10-11	07:17:  	12:12:39	17:08:  	14:48:  	20:52:  	02:07:  	06:49:  	17:36:  	06:16:  	18:09:  	05:44:  	18:40:  
20201126	10-12	07:18:  	12:12:57	17:07:  	15:12:  	21:32:  	03:04:  	06:50:  	17:36:  	06:17:  	18:09:  	05:45:  	18:40:  
20201127	10-13	07:19:  	12:13:17	17:07:  	15:36:  	22:13:  	04:01:  	06:50:  	17:36:  	06:18:  	18:08:  	05:46:  	18:40:  
20201128	10-14	07:20:  	12:13:37	17:07:  	16:02:  	22:55:  	04:58:  	06:51:  	17:36:  	06:19:  	18:08:  	05:47:  	18:40:  
20201129	10-15	07:21:  	12:13:58	17:06:  	16:31:  	23:40:  	05:57:  	06:52:  	17:35:  	06:20:  	18:08:  	05:48:  	18:40:  
20201130	10-16	07:22:  	12:14:19	17:06:  	17:04:  	--:--:  	06:56:  	06:53:  	17:35:  	06:21:  	18:08:  	05:49:  	18:40:  
20201201	10-17	07:23:  	12:14:41	17:06:  	17:43:  	00:27:  	07:56:  	06:54:  	17:35:  	06:21:  	18:08:  	05:50:  	18:39:  
20201202	10-18	07:24:  	12:15:04	17:06:  	18:28:  	01:16:  	08:54:  	06:55:  	17:35:  	06:22:  	18:08:  	05:50:  	18:39:  
20201203	10-19	07:25:  	12:15:27	17:06:  	19:21:  	02:09:  	09:50:  	06:56:  	17:35:  	06:23:  	18:07:  	05:51:  	18:39:  
20201204	10-20	07:26:  	12:15:51	17:05:  	20:19:  	03:02:  	10:41:  	06:57:  	17:35:  	06:24:  	18:07:  	05:52:  	18:39:  
20201205	10-21	07:27:  	12:16:16	17:05:  	21:22:  	03:55:  	11:26:  	06:58:  	17:35:  	06:25:  	18:07:  	05:53:  	18:39:  
20201206	10-22	07:28:  	12:16:41	17:05:  	22:28:  	04:48:  	12:05:  	06:59:  	17:35:  	06:26:  	18:08:  	05:54:  	18:39:  
20201207	10-23	07:29:  	12:17:07	17:05:  	23:36:  	05:39:  	12:40:  	06:59:  	17:35:  	06:26:  	18:08:  	05:54:  	18:40:  
20201208	10-24	07:30:  	12:17:33	17:05:  	--:--:  	06:29:  	13:11:  	07:00:  	17:35:  	06:27:  	18:08:  	05:55:  	18:40:  
20201209	10-25	07:30:  	12:17:60	17:05:  	00:44:  	07:18:  	13:41:  	07:01:  	17:35:  	06:28:  	18:08:  	05:56:  	18:40:  
20201210	10-26	07:31:  	12:18:27	17:05:  	01:54:  	08:07:  	14:11:  	07:02:  	17:35:  	06:29:  	18:08:  	05:57:  	18:40:  
20201211	10-27	07:32:  	12:18:54	17:06:  	03:05:  	08:58:  	14:42:  	07:03:  	17:35:  	06:30:  	18:08:  	05:57:  	18:40:  
20201212	10-28	07:33:  	12:19:22	17:06:  	04:18:  	09:51:  	15:16:  	07:03:  	17:35:  	06:30:  	18:08:  	05:58:  	18:41:  
20201213	10-29	07:34:  	12:19:51	17:06:  	05:33:  	10:48:  	15:55:  	07:04:  	17:36:  	06:31:  	18:09:  	05:59:  	18:41:  
20201214	10-30	07:34:  	12:20:19	17:06:  	06:48:  	11:47:  	16:41:  	07:05:  	17:36:  	06:32:  	18:09:  	05:59:  	18:41:  
20201215	11-01	07:35:  	12:20:48	17:07:  	08:01:  	12:49:  	17:36:  	07:05:  	17:36:  	06:32:  	18:09:  	06:00:  	18:41:  
20201216	11-02	07:36:  	12:21:17	17:07:  	09:06:  	13:51:  	18:37:  	07:06:  	17:36:  	06:33:  	18:10:  	06:01:  	18:42:  
20201217	11-03	07:36:  	12:21:47	17:07:  	10:02:  	14:51:  	19:43:  	07:07:  	17:37:  	06:34:  	18:10:  	06:01:  	18:42:  
20201218	11-04	07:37:  	12:22:16	17:08:  	10:48:  	15:46:  	20:49:  	07:07:  	17:37:  	06:34:  	18:10:  	06:02:  	18:43:  
20201219	11-05	07:37:  	12:22:46	17:08:  	11:26:  	16:37:  	21:54:  	07:08:  	17:38:  	06:35:  	18:11:  	06:03:  	18:43:  
20201220	11-06	07:38:  	12:23:16	17:08:  	11:58:  	17:24:  	22:57:  	07:08:  	17:38:  	06:35:  	18:11:  	06:03:  	18:43:  
20201221	11-07	07:39:  	12:23:46	17:09:  	12:26:  	18:07:  	23:57:  	07:09:  	17:39:  	06:36:  	18:12:  	06:04:  	18:44:  
20201222	11-08	07:39:  	12:24:16	17:09:  	12:51:  	18:49:  	--:--:  	07:09:  	17:39:  	06:36:  	18:12:  	06:04:  	18:44:  
20201223	11-09	07:40:  	12:24:45	17:10:  	13:15:  	19:29:  	00:55:  	07:10:  	17:40:  	06:37:  	18:13:  	06:05:  	18:45:  
20201224	11-10	07:40:  	12:25:15	17:11:  	13:39:  	20:10:  	01:52:  	07:10:  	17:40:  	06:37:  	18:13:  	06:05:  	18:46:  
20201225	11-11	07:40:  	12:25:45	17:11:  	14:04:  	20:51:  	02:49:  	07:11:  	17:41:  	06:38:  	18:14:  	06:05:  	18:46:  
20201226	11-12	07:41:  	12:26:15	17:12:  	14:32:  	21:35:  	03:47:  	07:11:  	17:41:  	06:38:  	18:15:  	06:06:  	18:47:  
20201227	11-13	07:41:  	12:26:44	17:12:  	15:04:  	22:21:  	04:46:  	07:11:  	17:42:  	06:38:  	18:15:  	06:06:  	18:47:  
20201228	11-14	07:41:  	12:27:14	17:13:  	15:40:  	23:10:  	05:46:  	07:12:  	17:43:  	06:39:  	18:16:  	06:07:  	18:48:  
20201229	11-15	07:42:  	12:27:43	17:14:  	16:24:  	--:--:  	06:45:  	07:12:  	17:43:  	06:39:  	18:17:  	06:07:  	18:49:  
20201230	11-16	07:42:  	12:28:12	17:15:  	17:14:  	00:02:  	07:43:  	07:12:  	17:44:  	06:39:  	18:17:  	06:07:  	18:49:  
20201231	11-17	07:42:  	12:28:40	17:15:  	18:12:  	00:56:  	08:36:  	07:13:  	17:45:  	06:40:  	18:18:  	06:07:  	18:50:  
20210101	11-18	07:42:  	12:29:09	17:16:  	19:15:  	01:50:  	09:24:  	07:13:  	17:46:  	06:40:  	18:19:  	06:08:  	18:51:  
20210102	11-19	07:42:  	12:29:37	17:17:  	20:21:  	02:44:  	10:06:  	07:13:  	17:46:  	06:40:  	18:19:  	06:08:  	18:51:  
20210103	11-20	07:43:  	12:30:04	17:18:  	21:28:  	03:36:  	10:42:  	07:13:  	17:47:  	06:40:  	18:20:  	06:08:  	18:52:  
20210104	11-21	07:43:  	12:30:32	17:19:  	22:36:  	04:26:  	11:14:  	07:13:  	17:48:  	06:40:  	18:21:  	06:08:  	18:53:  
20210105	11-22	07:43:  	12:30:59	17:20:  	23:44:  	05:15:  	11:44:  	07:13:  	17:49:  	06:40:  	18:22:  	06:08:  	18:54:  
20210106	11-23	07:43:  	12:31:25	17:20:  	--:--:  	06:04:  	12:13:  	07:13:  	17:50:  	06:40:  	18:23:  	06:08:  	18:55:  
20210107	11-24	07:43:  	12:31:51	17:21:  	00:53:  	06:52:  	12:43:  	07:13:  	17:51:  	06:40:  	18:23:  	06:09:  	18:55:  
20210108	11-25	07:42:  	12:32:17	17:22:  	02:03:  	07:43:  	13:14:  	07:13:  	17:52:  	06:40:  	18:24:  	06:09:  	18:56:  
20210109	11-26	07:42:  	12:32:42	17:23:  	03:14:  	08:36:  	13:50:  	07:13:  	17:52:  	06:40:  	18:25:  	06:09:  	18:57:  
20210110	11-27	07:42:  	12:33:06	17:24:  	04:27:  	09:32:  	14:31:  	07:13:  	17:53:  	06:40:  	18:26:  	06:09:  	18:58:  
20210111	11-28	07:42:  	12:33:30	17:25:  	05:39:  	10:31:  	15:20:  	07:13:  	17:54:  	06:40:  	18:27:  	06:08:  	18:59:  
20210112	11-29	07:42:  	12:33:54	17:26:  	06:47:  	11:32:  	16:18:  	07:13:  	17:55:  	06:40:  	18:28:  	06:08:  	19:00:  
20210113	12-01	07:42:  	12:34:17	17:27:  	07:47:  	12:33:  	17:21:  	07:13:  	17:56:  	06:40:  	18:29:  	06:08:  	19:01:  
20210114	12-02	07:41:  	12:34:39	17:28:  	08:38:  	13:31:  	18:28:  	07:12:  	17:57:  	06:40:  	18:30:  	06:08:  	19:01:  
20210115	12-03	07:41:  	12:35:01	17:29:  	09:20:  	14:25:  	19:35:  	07:12:  	17:58:  	06:40:  	18:31:  	06:08:  	19:02:  
20210116	12-04	07:41:  	12:35:21	17:30:  	09:55:  	15:14:  	20:40:  	07:12:  	17:59:  	06:39:  	18:32:  	06:08:  	19:03:  
20210117	12-05	07:40:  	12:35:42	17:31:  	10:25:  	16:00:  	21:43:  	07:12:  	18:00:  	06:39:  	18:33:  	06:08:  	19:04:  
20210118	12-06	07:40:  	12:36:01	17:32:  	10:52:  	16:43:  	22:42:  	07:11:  	18:01:  	06:39:  	18:34:  	06:07:  	19:05:  
20210119	12-07	07:39:  	12:36:20	17:34:  	11:17:  	17:24:  	23:41:  	07:11:  	18:02:  	06:38:  	18:34:  	06:07:  	19:06:  
20210120	12-08	07:39:  	12:36:38	17:35:  	11:41:  	18:05:  	--:--:  	07:10:  	18:03:  	06:38:  	18:35:  	06:07:  	19:07:  
20210121	12-09	07:38:  	12:36:55	17:36:  	12:05:  	18:46:  	00:38:  	07:10:  	18:04:  	06:38:  	18:36:  	06:06:  	19:08:  
20210122	12-10	07:38:  	12:37:11	17:37:  	12:32:  	19:29:  	01:36:  	07:09:  	18:05:  	06:37:  	18:37:  	06:06:  	19:09:  
20210123	12-11	07:37:  	12:37:27	17:38:  	13:02:  	20:13:  	02:34:  	07:09:  	18:06:  	06:37:  	18:38:  	06:05:  	19:10:  
20210124	12-12	07:37:  	12:37:42	17:39:  	13:36:  	21:01:  	03:33:  	07:08:  	18:07:  	06:36:  	18:39:  	06:05:  	19:11:  
20210125	12-13	07:36:  	12:37:56	17:40:  	14:16:  	21:52:  	04:33:  	07:08:  	18:08:  	06:36:  	18:40:  	06:05:  	19:12:  
20210126	12-14	07:35:  	12:38:09	17:41:  	15:04:  	22:45:  	05:31:  	07:07:  	18:10:  	06:35:  	18:41:  	06:04:  	19:13:  
20210127	12-15	07:35:  	12:38:21	17:42:  	15:59:  	23:40:  	06:27:  	07:07:  	18:11:  	06:35:  	18:42:  	06:03:  	19:14:  
20210128	12-16	07:34:  	12:38:33	17:44:  	17:01:  	--:--:  	07:17:  	07:06:  	18:12:  	06:34:  	18:43:  	06:03:  	19:15:  
20210129	12-17	07:33:  	12:38:44	17:45:  	18:08:  	00:35:  	08:02:  	07:05:  	18:13:  	06:33:  	18:44:  	06:02:  	19:16:  
20210130	12-18	07:32:  	12:38:53	17:46:  	19:17:  	01:29:  	08:41:  	07:04:  	18:14:  	06:33:  	18:45:  	06:02:  	19:17:  
20210131	12-19	07:32:  	12:39:03	17:47:  	20:26:  	02:21:  	09:16:  	07:04:  	18:15:  	06:32:  	18:47:  	06:01:  	19:18:  
20210201	12-20	07:31:  	12:39:11	17:48:  	21:36:  	03:12:  	09:47:  	07:03:  	18:16:  	06:31:  	18:48:  	06:00:  	19:19:  
20210202	12-21	07:30:  	12:39:18	17:49:  	22:45:  	04:01:  	10:16:  	07:02:  	18:17:  	06:31:  	18:49:  	06:00:  	19:20:  
20210203	12-22	07:29:  	12:39:25	17:50:  	23:55:  	04:50:  	10:46:  	07:01:  	18:18:  	06:30:  	18:50:  	05:59:  	19:21:  
20210204	12-23	07:28:  	12:39:31	17:51:  	--:--:  	05:40:  	11:16:  	07:00:  	18:19:  	06:29:  	18:51:  	05:58:  	19:22:  
20210205	12-24	07:27:  	12:39:36	17:53:  	01:05:  	06:31:  	11:50:  	06:59:  	18:20:  	06:28:  	18:52:  	05:57:  	19:23:  
20210206	12-25	07:26:  	12:39:41	17:54:  	02:16:  	07:25:  	12:28:  	06:59:  	18:21:  	06:27:  	18:53:  	05:56:  	19:24:  
20210207	12-26	07:25:  	12:39:44	17:55:  	03:27:  	08:22:  	13:14:  	06:58:  	18:22:  	06:26:  	18:54:  	05:55:  	19:25:  
20210208	12-27	07:24:  	12:39:47	17:56:  	04:34:  	09:21:  	14:06:  	06:57:  	18:23:  	06:25:  	18:55:  	05:55:  	19:26:  
20210209	12-28	07:23:  	12:39:49	17:57:  	05:36:  	10:20:  	15:06:  	06:56:  	18:25:  	06:24:  	18:56:  	05:54:  	19:26:  
20210210	12-29	07:22:  	12:39:50	17:58:  	06:29:  	11:18:  	16:11:  	06:55:  	18:26:  	06:23:  	18:57:  	05:53:  	19:27:  
20210211	12-30	07:21:  	12:39:51	17:59:  	07:14:  	12:13:  	17:17:  	06:54:  	18:27:  	06:22:  	18:58:  	05:52:  	19:28:  
20210212	01-01	07:20:  	12:39:51	18:00:  	07:52:  	13:04:  	18:23:  	06:53:  	18:28:  	06:21:  	18:59:  	05:51:  	19:29:  
20210213	01-02	07:19:  	12:39:49	18:02:  	08:24:  	13:52:  	19:27:  	06:51:  	18:29:  	06:20:  	19:00:  	05:50:  	19:30:  
20210214	01-03	07:17:  	12:39:48	18:03:  	08:52:  	14:36:  	20:29:  	06:50:  	18:30:  	06:19:  	19:01:  	05:49:  	19:31:  
20210215	01-04	07:16:  	12:39:45	18:04:  	09:17:  	15:18:  	21:28:  	06:49:  	18:31:  	06:18:  	19:02:  	05:48:  	19:32:  
20210216	01-05	07:15:  	12:39:42	18:05:  	09:42:  	16:00:  	22:26:  	06:48:  	18:32:  	06:17:  	19:03:  	05:47:  	19:33:  
20210217	01-06	07:14:  	12:39:38	18:06:  	10:06:  	16:41:  	23:24:  	06:47:  	18:33:  	06:16:  	19:04:  	05:45:  	19:34:  
20210218	01-07	07:13:  	12:39:33	18:07:  	10:32:  	17:23:  	--:--:  	06:46:  	18:34:  	06:15:  	19:05:  	05:44:  	19:35:  
20210219	01-08	07:11:  	12:39:28	18:08:  	11:00:  	18:06:  	00:22:  	06:44:  	18:35:  	06:14:  	19:06:  	05:43:  	19:36:  
20210220	01-09	07:10:  	12:39:22	18:09:  	11:32:  	18:52:  	01:21:  	06:43:  	18:36:  	06:12:  	19:07:  	05:42:  	19:37:  
20210221	01-10	07:09:  	12:39:15	18:10:  	12:09:  	19:41:  	02:20:  	06:42:  	18:37:  	06:11:  	19:08:  	05:41:  	19:38:  
20210222	01-11	07:07:  	12:39:08	18:11:  	12:53:  	20:33:  	03:18:  	06:41:  	18:38:  	06:10:  	19:09:  	05:40:  	19:39:  
20210223	01-12	07:06:  	12:39:00	18:12:  	13:44:  	21:26:  	04:15:  	06:39:  	18:39:  	06:09:  	19:10:  	05:38:  	19:40:  
20210224	01-13	07:05:  	12:38:51	18:13:  	14:43:  	22:21:  	05:07:  	06:38:  	18:40:  	06:08:  	19:11:  	05:37:  	19:41:  
20210225	01-14	07:03:  	12:38:42	18:15:  	15:48:  	23:16:  	05:54:  	06:37:  	18:41:  	06:06:  	19:12:  	05:36:  	19:42:  
20210226	01-15	07:02:  	12:38:32	18:16:  	16:57:  	--:--:  	06:36:  	06:36:  	18:42:  	06:05:  	19:13:  	05:34:  	19:43:  
20210227	01-16	07:01:  	12:38:21	18:17:  	18:08:  	00:10:  	07:12:  	06:34:  	18:43:  	06:04:  	19:14:  	05:33:  	19:44:  
20210228	01-17	06:59:  	12:38:10	18:18:  	19:19:  	01:02:  	07:45:  	06:33:  	18:44:  	06:02:  	19:15:  	05:32:  	19:45:  
20210301	01-18	06:58:  	12:37:59	18:19:  	20:31:  	01:53:  	08:16:  	06:31:  	18:45:  	06:01:  	19:16:  	05:30:  	19:46:  
20210302	01-19	06:56:  	12:37:47	18:20:  	21:43:  	02:44:  	08:46:  	06:30:  	18:46:  	05:59:  	19:17:  	05:29:  	19:47:  
20210303	01-20	06:55:  	12:37:35	18:21:  	22:55:  	03:35:  	09:17:  	06:29:  	18:47:  	05:58:  	19:18:  	05:28:  	19:48:  
20210304	01-21	06:54:  	12:37:22	18:22:  	--:--:  	04:27:  	09:50:  	06:27:  	18:48:  	05:57:  	19:19:  	05:26:  	19:49:  
20210305	01-22	06:52:  	12:37:08	18:23:  	00:08:  	05:21:  	10:28:  	06:26:  	18:49:  	05:55:  	19:20:  	05:25:  	19:50:  
20210306	01-23	06:51:  	12:36:55	18:24:  	01:20:  	06:18:  	11:11:  	06:24:  	18:50:  	05:54:  	19:21:  	05:23:  	19:51:  
20210307	01-24	06:49:  	12:36:40	18:25:  	02:28:  	07:16:  	12:01:  	06:23:  	18:51:  	05:52:  	19:22:  	05:22:  	19:52:  
20210308	01-25	06:48:  	12:36:26	18:26:  	03:31:  	08:15:  	12:58:  	06:21:  	18:52:  	05:51:  	19:23:  	05:20:  	19:53:  
20210309	01-26	06:46:  	12:36:11	18:27:  	04:26:  	09:12:  	14:01:  	06:20:  	18:53:  	05:49:  	19:24:  	05:19:  	19:54:  
20210310	01-27	06:45:  	12:35:56	18:28:  	05:12:  	10:07:  	15:06:  	06:18:  	18:54:  	05:48:  	19:25:  	05:17:  	19:55:  
20210311	01-28	06:43:  	12:35:40	18:29:  	05:51:  	10:58:  	16:11:  	06:17:  	18:55:  	05:46:  	19:26:  	05:16:  	19:56:  
20210312	01-29	06:42:  	12:35:25	18:30:  	06:24:  	11:46:  	17:15:  	06:16:  	18:56:  	05:45:  	19:27:  	05:14:  	19:57:  
20210313	02-01	06:40:  	12:35:08	18:31:  	06:53:  	12:31:  	18:17:  	06:14:  	18:57:  	05:43:  	19:28:  	05:13:  	19:58:  
20210314	02-02	06:39:  	12:34:52	18:32:  	07:19:  	13:14:  	19:17:  	06:13:  	18:58:  	05:42:  	19:29:  	05:11:  	20:00:  
20210315	02-03	06:37:  	12:34:35	18:33:  	07:44:  	13:55:  	20:16:  	06:11:  	18:59:  	05:40:  	19:30:  	05:09:  	20:01:  
20210316	02-04	06:36:  	12:34:19	18:33:  	08:08:  	14:36:  	21:14:  	06:09:  	19:00:  	05:39:  	19:31:  	05:08:  	20:02:  
20210317	02-05	06:34:  	12:34:02	18:34:  	08:33:  	15:18:  	22:12:  	06:08:  	19:01:  	05:37:  	19:32:  	05:06:  	20:03:  
20210318	02-06	06:33:  	12:33:44	18:35:  	09:00:  	16:01:  	23:11:  	06:06:  	19:02:  	05:36:  	19:33:  	05:05:  	20:04:  
20210319	02-07	06:31:  	12:33:27	18:36:  	09:30:  	16:46:  	--:--:  	06:05:  	19:03:  	05:34:  	19:33:  	05:03:  	20:05:  
20210320	02-08	06:30:  	12:33:09	18:37:  	10:04:  	17:33:  	00:09:  	06:03:  	19:04:  	05:33:  	19:34:  	05:01:  	20:06:  
20210321	02-09	06:28:  	12:32:51	18:38:  	10:44:  	18:23:  	01:08:  	06:02:  	19:05:  	05:31:  	19:35:  	05:00:  	20:07:  
20210322	02-10	06:27:  	12:32:33	18:39:  	11:32:  	19:15:  	02:04:  	06:00:  	19:06:  	05:29:  	19:36:  	04:58:  	20:08:  
20210323	02-11	06:25:  	12:32:15	18:40:  	12:26:  	20:08:  	02:57:  	05:59:  	19:07:  	05:28:  	19:37:  	04:56:  	20:09:  
20210324	02-12	06:23:  	12:31:57	18:41:  	13:28:  	21:02:  	03:46:  	05:57:  	19:08:  	05:26:  	19:38:  	04:55:  	20:10:  
20210325	02-13	06:22:  	12:31:39	18:42:  	14:34:  	21:55:  	04:29:  	05:56:  	19:08:  	05:25:  	19:39:  	04:53:  	20:11:  
20210326	02-14	06:20:  	12:31:21	18:43:  	15:44:  	22:48:  	05:07:  	05:54:  	19:09:  	05:23:  	19:41:  	04:51:  	20:12:  
20210327	02-15	06:19:  	12:31:03	18:44:  	16:55:  	23:40:  	05:41:  	05:52:  	19:10:  	05:21:  	19:42:  	04:50:  	20:13:  
20210328	02-16	06:17:  	12:30:45	18:45:  	18:08:  	--:--:  	06:13:  	05:51:  	19:11:  	05:20:  	19:43:  	04:48:  	20:14:  
20210329	02-17	06:16:  	12:30:26	18:46:  	19:21:  	00:31:  	06:43:  	05:49:  	19:12:  	05:18:  	19:44:  	04:46:  	20:16:  
20210330	02-18	06:14:  	12:30:08	18:47:  	20:36:  	01:23:  	07:14:  	05:48:  	19:13:  	05:17:  	19:45:  	04:45:  	20:17:  
20210331	02-19	06:13:  	12:29:50	18:48:  	21:52:  	02:16:  	07:47:  	05:46:  	19:14:  	05:15:  	19:46:  	04:43:  	20:18:  
20210401	02-20	06:11:  	12:29:32	18:49:  	23:07:  	03:12:  	08:24:  	05:45:  	19:15:  	05:13:  	19:47:  	04:41:  	20:19:  
20210402	02-21	06:10:  	12:29:15	18:50:  	--:--:  	04:09:  	09:06:  	05:43:  	19:16:  	05:12:  	19:48:  	04:39:  	20:20:  
20210403	02-22	06:08:  	12:28:57	18:50:  	00:19:  	05:09:  	09:55:  	05:41:  	19:17:  	05:10:  	19:49:  	04:38:  	20:21:  
20210404	02-23	06:07:  	12:28:39	18:51:  	01:26:  	06:09:  	10:52:  	05:40:  	19:18:  	05:08:  	19:50:  	04:36:  	20:22:  
20210405	02-24	06:05:  	12:28:22	18:52:  	02:24:  	07:08:  	11:53:  	05:38:  	19:19:  	05:07:  	19:51:  	04:34:  	20:24:  
20210406	02-25	06:04:  	12:28:05	18:53:  	03:13:  	08:04:  	12:58:  	05:37:  	19:20:  	05:05:  	19:52:  	04:32:  	20:25:  
20210407	02-26	06:02:  	12:27:48	18:54:  	03:54:  	08:56:  	14:03:  	05:35:  	19:21:  	05:04:  	19:53:  	04:31:  	20:26:  
